u,v,key,name,highway,length
11889861379,959578844,0,Ataköy Galleria Kavşağı,trunk_link,166.01517299719004
11889861379,959578859,0,,primary,87.08597425962525
11889861380,959578875,0,Ataköy Galleria Kavşağı,trunk_link,107.65832459864112
11889861380,959578808,0,,primary,77.835137738304
11905082898,8857549277,0,,secondary_link,8.96932910283431
11905082898,959578737,0,Zübeyde Hanım Caddesi,secondary,10.6321207544053
11905082929,9750953056,0,Fişekhane Caddesi,secondary,60.956717593186184
11905082929,959578587,0,Türkçü Sokağı,residential,82.90106203216098
11930643228,958405120,0,İsmail Erez Bulvarı,tertiary,320.41697053407944
11932587431,968158835,0,İsmail Erez Bulvarı,residential,7.235695301084361
11932587431,11930643228,0,İsmail Erez Bulvarı,tertiary,22.595709874447046
11932587431,11932587434,0,,residential,22.303289733136413
11932587432,11930643228,0,,residential,37.62480847239294
11932587432,11932587431,0,,residential,30.503676130219805
11932587434,11932587447,0,,residential,65.67877705887247
11932587435,11932587447,0,,residential,14.111377376333994
11932587447,11932587435,0,,residential,14.111377376333994
11932587447,11932587432,0,,residential,59.9728110126548
12142728022,1859108033,0,,trunk_link,142.350894479038
12142728022,8746470341,0,,trunk,606.5076738854369
12143279067,1007403343,0,,residential,72.57082088099546
12143279067,12143279068,0,,residential,24.845159563696335
12143279067,1005965861,0,,residential,22.8301335335652
12143279068,12143279067,0,,residential,24.845159563696335
12143279068,1005965861,0,Lale Sokağı,residential,19.615333340701163
12143279068,1005965720,0,,residential,566.0690481338274
12205869447,988329379,0,,tertiary,15.177912341749426
12205869468,988336083,0,,residential,301.3986288331265
12205869468,988336052,0,Behçet Kemal Çağlar Caddesi,secondary,23.821430632828125
12205869468,959578651,0,Behçet Kemal Çağlar Caddesi,secondary,177.12334646462028
12205869491,966218642,0,Tayyare Meydanı Sokağı,residential,44.85756823888404
12205869493,969160829,0,Abay Caddesi,secondary,90.3565239438961
12205869493,969160869,0,,primary,89.29557488412686
12242082786,968158722,0,,residential,39.397268454389625
12242082786,968158835,0,İsmail Erez Bulvarı,tertiary,69.48520155035875
12244813312,10884273119,0,Bedri Rahmi Eyüboğlu Caddesi,tertiary,118.43202836898158
12244813312,12244813316,0,Bedri Rahmi Eyüboğlu Caddesi,tertiary,13.707589209170314
12244813316,7242733589,0,Bedri Rahmi Eyüboğlu Caddesi,tertiary,104.87311173422344
12244813340,2370422433,0,İbrahim Çallı Caddesi,residential,204.41415550407498
12244813340,2245056676,0,"['Nuri İyem Caddesi', 'Osman Hamdi Bey Bulvarı']",residential,235.64634820443868
12244813340,12244813341,0,Nuri İyem Caddesi,residential,87.94587936937629
12244813341,13609786206,0,D-100 Güney Yanyolu,primary,187.15708969800892
12244813341,12244813340,0,Nuri İyem Caddesi,residential,87.94587936937629
12246600527,958703006,0,Vankulu Sokağı,residential,53.78880542735788
12246600527,958702983,0,Yüce Tarla Caddesi,secondary,116.71816485595366
12569484115,12569484143,0,,tertiary,17.731899796022578
12569484118,967135266,0,,residential,37.77219128585629
12569484118,967135055,0,,tertiary,35.214371920067975
12569484124,12569484127,0,,tertiary,20.458057403898533
12569484124,967135035,0,,tertiary,26.522398319100702
12569484127,12569484128,0,,tertiary,6.5418279621395214
12569484128,12569484115,0,,tertiary,27.889738200753143
12569484128,959578957,0,,tertiary,620.8726079967954
12569484143,12569484118,0,,tertiary,3.566649484399079
12569484143,2382917895,0,,unclassified,176.72371423431395
12574401376,1005965388,0,Mimoza Sokağı,residential,264.78089006379025
12574401376,12574401377,0,Mimoza Sokağı,residential,8.029478440651255
12574401377,12574401376,0,Mimoza Sokağı,residential,8.029478440651255
12574401377,1005965361,0,Mimoza Sokağı,residential,123.64148977428576
12574401377,2382923600,0,,residential,22.109153360043045
12582488652,1027923841,0,,trunk_link,25.070711780262013
12582488652,1027923836,0,Çevre Sokağı,residential,176.33652087911517
12752909081,1007404522,0,Defne Sokağı,residential,103.50798005471559
12752909085,5674276004,0,Açık Deniz Sokağı,residential,74.65527721851016
12752909085,1007404522,0,Açık Deniz Sokağı,residential,27.652825062306135
12752909085,1007877814,0,,residential,57.911801221635244
12752909095,2382971247,0,,residential,85.54266681543469
12752909095,12752909096,0,,residential,9.601209322688469
12752909095,12752909098,0,,residential,11.871072608142757
12752909096,1007877597,0,,residential,104.3321274624558
12752909096,12752909097,0,,residential,11.3595985565772
12752909096,12752909095,0,,residential,9.601209322688469
12752909097,1007877351,0,,residential,68.48754532213394
12752909097,12752909098,0,,residential,9.667035668962363
12752909097,12752909096,0,,residential,11.3595985565772
12752909098,2382971243,0,,residential,76.3396836543725
12752909098,12752909095,0,,residential,11.871072608142757
12752909098,12752909097,0,,residential,9.667035668962363
12782217605,2112679826,0,Osman Hamdi Bey Bulvarı,tertiary,330.2895875908913
12782217605,13976347216,0,,tertiary,76.35332756579164
12847157439,2380790718,0,,secondary_link,11.892899415522757
12847157439,2380790713,0,,secondary_link,40.71625512440513
12961201767,2245030261,0,,primary_link,283.1936199341498
12961201767,2245030156,0,,primary,24.679681093254334
12961201782,2245030117,0,,primary,34.00342941076382
12962077039,7242709082,0,,residential,3.958544980389255
12962077039,2245056706,0,,residential,232.40293691461986
12962077039,10884273126,0,,residential,240.4613744777326
12962077041,7242709083,0,,residential,4.427863902028052
12962077041,12962077043,0,,residential,81.66861459925528
12962077041,2245056702,0,,residential,214.8544920511257
12962077042,7242709083,0,,residential,81.65663884384098
12962077042,12962077043,0,,residential,4.16060139931262
12962077043,12962077042,0,,residential,4.16060139931262
12962077043,12962077039,0,,residential,63.02478826345006
12962078634,1026991640,0,,residential,253.22603808761423
12962184049,1007404665,0,,residential,36.75153581021348
12962184049,12962184054,0,,secondary,26.35311830107525
12962184054,1007407579,0,,secondary,2.482433400060747
12962184056,1007407598,0,,secondary,2.896964932511829
13196342379,10795855135,0,Yeşilköy Caddesi,trunk,73.02872628152073
13288785258,1027174707,0,Yeşilköy Caddesi,trunk,102.07205907746176
13288785258,13196342379,0,,trunk,60.161753438933914
13291322693,1931523090,0,Ahmet Yesevi Caddesi,tertiary,17.888644467010785
13291322693,905192864,0,Ahmet Yesevi Caddesi,tertiary,52.36909521788712
13299221377,6300279742,0,,primary_link,2.1972508241704527
13341072682,13704300104,0,Ahmet Cevdet İkdam Sokağı,tertiary,53.13163779501042
13341072689,1033539782,0,Ekşi Nar Sokağı,residential,528.5017397440004
13341072689,1027923964,0,Şehit Muammer Yüzsüren Sokağı,residential,32.308857843249925
13341072689,1033539871,0,Şehit Muammer Yüzsüren Sokağı,residential,150.55262102947026
13370167352,968158061,0,,unclassified,714.3247036463781
13609786203,2245056706,0,D-100 Güney Yanyolu,primary,216.18885108487007
13609786206,13609786203,0,D-100 Güney Yanyolu,primary,15.638245271184129
13609786206,2370422433,0,Fikret Mualla Caddesi,residential,164.40707175411686
13690671176,13690686458,0,,residential,47.21816032116597
13690671176,13690686406,0,,residential,32.91183729532345
13690671176,13690686430,0,,residential,63.731614069849066
13690671187,13690686415,0,,residential,150.96879464624817
13690671187,13690686449,0,,residential,75.27717399233137
13690671187,13690686456,0,,residential,78.02582388669065
13690671188,13690686404,0,,residential,216.22722377624814
13690671188,13690686404,1,,residential,127.57579740727854
13690671188,13690686480,0,,residential,113.90278531853264
13690686404,13690671188,0,,residential,216.22722377624808
13690686404,13690671188,1,,residential,127.57579740727854
13690686404,13690686464,0,,residential,67.40176108576269
13690686406,13690686411,0,,residential,61.84126522642961
13690686406,13690671176,0,,residential,32.91183729532345
13690686406,13690686464,0,,residential,32.75254281709316
13690686407,13690686408,0,,residential,46.525540738037584
13690686407,13690686415,0,,residential,48.28708724173152
13690686407,13690686456,0,,residential,45.62934993665658
13690686408,13690686407,0,,residential,46.525540738037584
13690686408,13690686409,0,,residential,56.668942834215166
13690686408,13690686457,0,,residential,47.506451071230636
13690686408,13690686414,0,,residential,45.42398255122363
13690686409,13690686458,0,,residential,49.946803381778025
13690686409,13690686408,0,,residential,56.668942834215166
13690686409,13690686411,0,,residential,9.072225612162192
13690686411,13690686406,0,,residential,61.84126522642961
13690686411,13690686409,0,,residential,9.072225612162192
13690686411,13690686413,0,,residential,43.33773991116987
13690686413,13690686419,0,,residential,39.19097075076916
13690686413,13690686411,0,,residential,43.33773991116987
13690686413,13690686418,0,,residential,37.45533076964566
13690686414,13690686408,0,,residential,45.42398255122363
13690686414,13690686415,0,,residential,48.06188182714015
13690686414,13690686419,0,,residential,46.95386578160168
13690686415,13690686414,0,,residential,48.06188182714015
13690686415,13690686407,0,,residential,48.28708724173152
13690686415,13690671187,0,,residential,150.96879464624817
13690686415,13690686420,0,,residential,146.45084804788274
13690686418,13690686413,0,,residential,37.45533076964566
13690686419,13690686414,0,,residential,46.95386578160168
13690686419,13690686413,0,,residential,39.19097075076916
13690686419,13690686420,0,,residential,48.44843432646031
13690686420,13690686419,0,,residential,48.44843432646031
13690686420,13690686415,0,,residential,146.45084804788274
13690686420,13690686424,0,,residential,80.91132259602007
13690686424,13690686420,0,,residential,80.91132259602007
13690686425,13690686426,0,,residential,45.89556439954267
13690686425,13690686427,0,,residential,87.63152356388287
13690686425,13690686431,0,,residential,41.28162502623268
13690686426,13690686425,0,,residential,45.89556439954267
13690686426,13690686457,0,,residential,47.12205873406334
13690686426,13690686429,0,,residential,40.534119244406355
13690686426,13690686427,0,,residential,47.23306759298966
13690686427,13690686426,0,,residential,47.23306759298966
13690686427,13690686456,0,,residential,45.561825015909704
13690686427,13690686425,0,,residential,87.63152356388287
13690686429,13690686426,0,,residential,40.534119244406355
13690686429,13690686430,0,,residential,42.431903256245434
13690686429,13690686431,0,,residential,46.122318040473104
13690686429,13690686458,0,,residential,50.0862715735865
13690686430,13690686429,0,,residential,42.431903256245434
13690686430,13690671176,0,,residential,63.73161406984906
13690686430,13690686469,0,,residential,47.14580579215421
13690686431,13690686429,0,,residential,46.122318040473104
13690686431,13690686469,0,,residential,44.20182262319932
13690686431,13690686425,0,,residential,41.28162502623268
13690686449,1026970893,0,,trunk_link,100.6456491372311
13690686449,13690671187,0,,residential,75.27717399233138
13690686456,13690686407,0,,residential,45.62934993665658
13690686456,13690686457,0,,residential,45.02601603421755
13690686456,13690686427,0,,residential,45.561825015909704
13690686456,13690671187,0,,residential,78.02582388669065
13690686457,13690686408,0,,residential,47.506451071230636
13690686457,13690686426,0,,residential,47.12205873406334
13690686457,13690686456,0,,residential,45.02601603421755
13690686457,13690686458,0,,residential,43.8024614343108
13690686458,13690686409,0,,residential,49.946803381778025
13690686458,13690686429,0,,residential,50.0862715735865
13690686458,13690686457,0,,residential,43.8024614343108
13690686458,13690671176,0,,residential,47.21816032116597
13690686464,13690686404,0,,residential,67.40176108576269
13690686464,13690686406,0,,residential,32.75254281709316
13690686464,13690686480,0,,residential,94.00364653634963
13690686464,6761863770,0,,residential,127.95104107584984
13690686469,13690686431,0,,residential,44.20182262319932
13690686469,13690686430,0,,residential,47.14580579215421
13690686469,13690686480,0,,residential,98.20095873039125
13690686480,13690671188,0,,residential,113.90278531853265
13690686480,13690686469,0,,residential,98.20095873039124
13690686480,13690686464,0,,residential,94.00364653634963
13704296865,13704296866,0,,tertiary,18.03096274293173
13704296866,13704296873,0,,tertiary,163.98574845904523
13704296866,13704296879,0,,tertiary,192.81845312669373
13704296873,1857603477,0,D-100 Güney Yanyolu,primary,265.6886965331701
13704296892,13704300122,0,Ahmet Cevdet İkdam Sokağı,tertiary,12.792999995945111
13704300104,1027923964,0,,tertiary,55.726727103703254
13704300104,13704296865,0,,tertiary,33.5872185600379
13704300122,1064675609,0,Ahmet Cevdet İkdam Sokağı,tertiary,76.59117131131802
13713364854,13713364883,0,,residential,7.443967588673406
13713364862,13713364890,0,,residential,10.051499197593515
13713364864,1027174617,0,Yeşilköy Caddesi,trunk,2.7601414435045957
13713364883,13713364862,0,,residential,16.42872505190971
13713364883,13713364864,0,,residential,191.15129280353554
13713364890,13713364854,0,,residential,15.544888856637275
13713364890,13713364916,0,,residential,36.984894821110295
13713364915,13713364864,0,Yeşilköy Caddesi,trunk,184.6033881672497
13713364915,13713364862,0,,residential,192.11423571657164
13713364916,2371873288,0,,residential,555.6119132408231
13713364916,13713364854,0,,residential,29.25029331957705
13713396013,958405184,0,Aydın Yuva Sokağı,residential,2.6355290493567973
13713396013,13713396016,0,,residential,80.0807627708616
13713396016,13713396013,0,,residential,80.0807627708616
13716437556,958405595,0,Kireç Ocağı Yolu Kavşağı,tertiary,2.596103971505177
13716437556,4586888656,0,,residential,53.92979980026112
13736826260,958405458,0,Sugözü Sokağı,residential,5.4066714909880575
13736826260,968158233,0,Sugözü Sokağı,residential,89.08889040345358
13736826260,13736826264,0,,residential,97.34544327942935
13736826264,958405255,0,Tez Sokağı,tertiary,120.67523955877311
13736826264,958405065,0,Tez Sokağı,tertiary,40.53733055607608
13736826264,13736826260,0,,residential,97.34544327942935
13736829416,966218399,0,Yakup Şevki Sokağı,residential,34.9090534173721
13736829416,966218398,0,Yakup Şevki Sokağı,residential,20.861373107573204
13736829416,13736829420,0,,residential,140.70709483967104
13736829420,966218716,0,Rıfkı Işık Sokağı,residential,7.081535762441973
13736829420,966218430,0,Rıfkı Işık Sokağı,residential,23.760095707064533
13736829420,13736829416,0,,residential,140.70709483967104
13745426358,988336543,0,,residential,35.130979810384844
13752009287,1027243321,0,Menekşe Sokağı,residential,47.103568803029376
13785147621,13785147628,0,,residential,7.101832770586428
13785147628,13785147646,0,,residential,16.929498540934798
13785147628,1005965681,0,,residential,33.31941241663489
13785147631,13785147621,0,,residential,17.00688692960886
13785147631,1005965733,0,Kilitbahir Sokağı,residential,20.329893150657412
13785147633,13785147631,0,,residential,6.803030912484203
13785147646,13785147648,0,,residential,2.9009608819738286
13785147648,13785147633,0,,residential,16.26155419226604
13785147648,1005965720,0,,residential,30.178223525544265
13845960911,3178643365,0,Rauf Orbay Caddesi,trunk,298.1950873029974
13845960911,13845960915,0,,trunk_link,60.688576411742886
13845960915,3178643365,0,,trunk_link,239.5717989174443
13881850738,966218547,0,Koşuyolu Caddesi,tertiary,37.27715273547747
13881850738,966218471,0,Şanlı Asker Sokağı,residential,16.870993799947968
13891516134,958405385,0,Dr. Tevfik Sağlam,secondary,29.507931513797516
13891516134,958405334,0,Turanlı Sokağı,residential,123.89529772476953
13891532709,13891532722,0,Demirkapı Caddesi,tertiary,26.525049209046365
13891532709,13891532718,0,,tertiary,17.9822089546599
13891532713,13891532716,0,Zuhuratbaba Caddesi,tertiary,4.289736946591346
13891532716,13891532718,0,,tertiary_link,10.163911444391868
